name,accords,reivew
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I went a little crazy and ordered a big bottle blind based on several statements I read online about this fragrance:
- it is a gourmand that doesn't really smell 100% gourmand, but also smells a lot like a makeup bag
- it's a fragrance made of gourmand notes, but doesn't smell too sweet or like a desert
- it smells like a child of L'Heure Bleue and Dior Homme

I'm happy to say they all are true and that I finally found an ""almost gourmand"" or ""not exactly a gourmand"" fragrance I can tolerate/wear without that ""what was I thinking?"" feeling that I usually get when exploring this type of perfume. YAY!"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","As much as I love this I don't see myself wearing this in public much. I love just about all of the sweet and gourmand notes except one. That one is caramel. On my skin I have figured out that caramel is extremely feminine and mixed with notes that already are on the feminine side it's a big no no for me. This is the type of gourmand that is long lasting and not so in your face. It could be the perfect signature for a true gourmand lover, man or woman, just not me."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Sooooooo delicious!!! Beautiful sweet gourmand fragrance! As a reviewer below says, it's the king of gourmands!!! Not 'possibly' though! For me it IS!!!!! Fantastic..........I looooove it to death!!!!!!!!!!!!!!!!"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I like this a lot, just not on me. It comes off a little to feminine on my skin but floats back and forth, to where I want to like it but just can't get into it. On a woman I love it though."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",I received this today as a blind buy. I like gourmand ... I love my Salvatore Ferragama Uomo but this is clearly for a woman. This is clearly for a woman. Someone made the commment that this smells like his girlfriends makeup bag. That was so SPOT ON. Nevertheless Very nice!
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I am a full-on gourmand lover. I am one of those people that thinks everybody should smell sweet in winter. I have about 100 sweet fragrances that range from full-on cupcake (Demeter series, L'Aromarine/Outremer vanilla oil) to sweet, refined elegance (VCA orchidee vanille, Guerlain and other posh vanillas) and I layer according to how much of a sugar high I need to get through the long dark and dreary freezing day.

Having learned a bit of french in my school years, the word ""Delicieuse"" struck me like lightning. I had to try it. I had absolutely no idea what Feve was (I told you I only learned a ""bit""!!) but from the word delicious I was dreaming up all sorts of buttercreamy goodness, a heavenly dessert, another ode to my vanilla freak-ness. but I was surprised. no vanilla in sight on the first spray. what I smelled was a little green. and dry..? I wasn't used to it, and I couldn't make it out. what is it, cocoa powder? I was confused. It makes sense now because I have no tonka-centered fragrances in my ever extending cupcake collection. I have lots of fragrances that had it as a sub-character, but none that hailed it as the queen.

So I thought nah and walked on- I don't want to smell like cocoa powder, I need creme brulee! I need mille-feuille!I need cinnamon rolls! fudge! caramel! maple syrup!(you get the idea...)

and after I'd completely forgotten about it and was oohing and aaahing over some hideously expensive jewelry courtesy of the ever lovely Bvlgari, it hit me. I didn't really know what it was at first, I looked at my friend in wonder- had she sprayed something on when we were gallivanting around the fragrance department? what was this dry but uber-silky vanilla, soft praline, hint of rum and where was it coming from?

the minute I realised it was me I dragged my friend all the way back to the department store and got a 250ml bottle on the spot. (I'm quick like that...) for people that say it's expensive, I have two words for you. ""TOM FORD"". it gives you at least double the amount for less.. and as an avid TF collector this line didn't strike me as being insanely pricey. and I generally don't care if I don't like the top notes. it's the mid-to-base notes that I have to love to wear any fragrance, and a measly 30mins of confusion should not deprive you of 10 hours of heaven!

VCA's Orchidee Vanille had pretty much occupied my thoughts ever since christmas as my new star, but now it's 50/50. they are very different, although when it comes to elegance they are on par. VCA is wetter, richer, more intense and dreamier. This one is dry, silky and a little more restrained but exudes fabulousness in its own right.

VCA is the brilliant and gorgeous wife of a billionaire, FD is an aristocrat known for her kindness, soft-spokenness and beauty.

Definitely worth a sniff."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","My favorite Dior fragrance. My ""go to"" scent in cool months.If you like gourmands you must try it out. Very expensive, but it is worth the price. Easy, pleasing, great for both indoors and outdoors events."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",perfect name for this scent tonka bean deliciousness....
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I just bought a new bottle of this scent, and it smells like a bag of makeup.
My first bottle was great and lasted about two years, this one...I just bought an 8oz bottle.
I'm gonna return it back to Dior.
Yep...smells like my girlfriend's bag of makeup.

Update; I got my money back.
So what should I get next?"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",this is a fantastic sweet fragrance. I sprayed this on a card on 4 weeks ago n its still strongly there.
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",This godwater lasts 3 days on my skin even after several showers. Insane
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I love gourmands, but this one is only ok. I get something very powdery, woody, and something like patchouli though it's not listed; still a really sweet powdery feel. Not as much caramel as I was hoping for. It is milky sweet, and then bitter like the description says...the hay is feels almost like citrus at top; too much hay for my taste!"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","Hello everyone!
I cant help myself not writing s review on this piece of art!Feve delicieuse is actually simple.According to the official site top note is calabrian bergamot,medium note is tonka been absolute and base note is vanille madagascar.So with these three elements,each unique and special on each own, Demachy created a perfume extraordinaire.It doesnt matter if you like sweet perfumes or not,it doesnt matter if some of us get some notes a bit different,its our senses and our imagination involved.A masterpiece must be aknowledged.
A couple of months ago I bought a 10ml miniature,Its almost over and unfortunately I cant afford an original bottle.But that doesnt stop true perfumelovers like us...does it?"
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",It's for women smells like my wife's face cream. Sorry Jeremy not for men like me
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",I was really disappointed in this. It smells like a makeup bag with the scent of vanilla thrown in. I really wanted to like this but it is too sweet and powdery.
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']",This scent is a very sweet winter fragrance. It has a prominent vanilla and tonka bean note that I pickup on my skin. Occasionally I'll get whiffs of sandlewood in the background. I love this fragrance. I just ordered another bottle of this. Hopefully that says something.
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","I don't care much for sweet and vanilla based scents. Feve Delicieuse takes both of these scents to the extreme limit.

I totally hate this fragrance. It gave me continuous headache to the point I had to wash it off."
Fève Délicieuse Christian Dior (unisex) ~ 2015,"['sweet', 'vanilla', 'amber', 'warm spicy', 'aromatic', 'cacao', 'caramel', 'cherry', 'lactonic', 'nutty']","This goes through so many phases I barely know where to start. This is not a gourmand, it doesn't smell edible. It has a warm grounded vanilla sweetness throughout, but there is nothing foody about it.

In the first spray I get a minty lavender herbal scent with a thick texture to it, almost masculine, reminiscent of some kind of ointment. The herbal effect softens to become calm and nonintrusive, and the perfume transforms into something much more rounded, sweeter and vanillic. There is a prominent cinnamon as well, but no chocolate to my nose. With time this takes an elegant turn into a cosmetic powder and waxy iris, creating a certain classy aura around it.

This is like a sweeter, more cinnamony sister to Xerjoff Lira, which is another masculine leaning, herbal take on vanilla, and cousin to Dzing! by L'Artisan. Feve Delicieuse continues to be one of my favourite scents due to it's unique way and complexity."
